Filename Group Natoms Energy_Truth Energy_Pred Testing_Bool
A15_7.json Displaced_A15 64 -11.784694421875 2.957109071158424 False
A15_6.json Displaced_A15 64 -11.779144609375 2.963030449094065 False
A15_1.json Displaced_A15 64 -11.7815953125 2.958551321632106 False
A15_3.json Displaced_A15 64 -11.785618953125 2.956234575166813 False
A15_2.json Displaced_A15 64 -11.777768890625 2.9634182381414864 False
A15_5.json Displaced_A15 64 -11.782010046875 2.9611983682471514 False
BCC_2.json Displaced_BCC 54 -11.685549388888889 3.3114466041654302 False
BCC_3.json Displaced_BCC 54 -11.698511018518518 3.301550556974132 False
BCC_8.json Displaced_BCC 54 -11.692338055555556 3.3066442174977535 False
BCC_4.json Displaced_BCC 54 -11.714367148148149 3.288609115651358 False
BCC_5.json Displaced_BCC 54 -11.675003925925925 3.3273043140540945 False
BCC_9.json Displaced_BCC 54 -11.697581092592593 3.30127579093266 False
FCC_1.json Displaced_FCC 48 -11.581238812499999 3.0726905572640746 False
FCC_6.json Displaced_FCC 48 -11.581718291666666 3.073232252475044 False
FCC_7.json Displaced_FCC 48 -11.579172270833332 3.0754508643616165 False
FCC_4.json Displaced_FCC 48 -11.5874198125 3.067675574679297 False
FCC_8.json Displaced_FCC 48 -11.572686020833332 3.081623809542231 False
FCC_9.json Displaced_FCC 48 -11.583915124999999 3.0698292108526086 False
BCC_deformed_84.json Elastic_BCC 2 -11.8446835 3.1748451909363937 False
BCC_deformed_92.json Elastic_BCC 2 -11.844944 3.1671429955712394 False
BCC_deformed_51.json Elastic_BCC 2 -11.844998 3.1676430514710443 False
BCC_deformed_47.json Elastic_BCC 2 -11.8454785 3.15115464697573 False
BCC_deformed_10.json Elastic_BCC 2 -11.8452605 3.1416470611540825 False
BCC_deformed_88.json Elastic_BCC 2 -11.84519 3.134824861098961 False
BCC_deformed_67.json Elastic_BCC 2 -11.844601 3.1795559743227284 False
BCC_deformed_30.json Elastic_BCC 2 -11.845241 3.1578816360553685 False
BCC_deformed_26.json Elastic_BCC 2 -11.844951 3.1685350063968705 False
BCC_deformed_71.json Elastic_BCC 2 -11.8452815 3.1499986994964533 False
BCC_deformed_3.json Elastic_BCC 2 -11.8451035 3.169503174095776 False
BCC_deformed_2.json Elastic_BCC 2 -11.8446425 3.1772872810775183 False
BCC_deformed_70.json Elastic_BCC 2 -11.844884 3.1719128804797747 False
BCC_deformed_27.json Elastic_BCC 2 -11.84484 3.1645364654350026 False
BCC_deformed_31.json Elastic_BCC 2 -11.845037 3.1639269205907237 False
BCC_deformed_89.json Elastic_BCC 2 -11.844054 3.1889280737092522 False
BCC_deformed_66.json Elastic_BCC 2 -11.8446205 3.1795688420202852 False
BCC_deformed_11.json Elastic_BCC 2 -11.84476 3.175294372502341 False
BCC_deformed_46.json Elastic_BCC 2 -11.843139 3.203366272291799 False
BCC_deformed_50.json Elastic_BCC 2 -11.8450485 3.1270676250806986 False
BCC_deformed_93.json Elastic_BCC 2 -11.8454055 3.135305153431041 False
BCC_deformed_85.json Elastic_BCC 2 -11.845133 3.1469500795383967 False
BCC_deformed_61.json Elastic_BCC 2 -11.8452985 3.1586054440890385 False
BCC_deformed_36.json Elastic_BCC 2 -11.8453365 3.147990181494681 False
BCC_deformed_20.json Elastic_BCC 2 -11.8452755 3.1576793078743113 False
BCC_deformed_98.json Elastic_BCC 2 -11.8453465 3.1571361308249792 False
BCC_deformed_77.json Elastic_BCC 2 -11.845105 3.1539898567268185 False
BCC_deformed_5.json Elastic_BCC 2 -11.8444715 3.18148858369878 False
BCC_deformed_82.json Elastic_BCC 2 -11.845068 3.138818120967658 False
BCC_deformed_94.json Elastic_BCC 2 -11.843722 3.194464704576329 False
BCC_deformed_9.json Elastic_BCC 2 -11.8449005 3.173071014018308 False
BCC_deformed_57.json Elastic_BCC 2 -11.845204 3.15567811096935 False
BCC_deformed_41.json Elastic_BCC 2 -11.845181 3.153830507305053 False
BCC_deformed_16.json Elastic_BCC 2 -11.8444405 3.1091736286241174 False
BCC_deformed_17.json Elastic_BCC 2 -11.8452575 3.1416179682903134 False
BCC_deformed_40.json Elastic_BCC 2 -11.8452755 3.133369523735559 False
BCC_deformed_56.json Elastic_BCC 2 -11.8447435 3.1727063106641213 False
BCC_deformed_8.json Elastic_BCC 2 -11.84493 3.170937400411026 False
BCC_deformed_95.json Elastic_BCC 2 -11.844644 3.1766737860241623 False
BCC_deformed_83.json Elastic_BCC 2 -11.8452285 3.12902463721318 False
BCC_deformed_4.json Elastic_BCC 2 -11.844896 3.122766023637251 False
BCC_deformed_99.json Elastic_BCC 2 -11.845003 3.123570653191828 False
BCC_deformed_76.json Elastic_BCC 2 -11.8452855 3.1329674616525423 False
BCC_deformed_21.json Elastic_BCC 2 -11.8451065 3.1637363754739103 False
BCC_deformed_37.json Elastic_BCC 2 -11.8453085 3.138161440775566 False
BCC_deformed_60.json Elastic_BCC 2 -11.8448805 3.165277349869156 False
BCC_deformed_18.json Elastic_BCC 2 -11.845135 3.128202597291053 False
BCC_deformed_59.json Elastic_BCC 2 -11.8452995 3.1566563828732095 False
BCC_deformed_7.json Elastic_BCC 2 -11.845305 3.1454058847725097 False
BCC_deformed_75.json Elastic_BCC 2 -11.8453015 3.1469785652697464 False
BCC_deformed_22.json Elastic_BCC 2 -11.843954 3.1920386235745513 False
BCC_deformed_34.json Elastic_BCC 2 -11.845344 3.1434762447868847 False
BCC_deformed_63.json Elastic_BCC 2 -11.844994 3.168210453539382 False
BCC_deformed_14.json Elastic_BCC 2 -11.8448065 3.17086811536721 False
BCC_deformed_43.json Elastic_BCC 2 -11.845339 3.1563382374121147 False
BCC_deformed_55.json Elastic_BCC 2 -11.845085 3.1600488510244076 False
BCC_deformed_79.json Elastic_BCC 2 -11.843946 3.191258246337251 False
BCC_deformed_96.json Elastic_BCC 2 -11.845066 3.164903556630642 False
BCC_deformed_38.json Elastic_BCC 2 -11.8454215 3.146477944126884 False
BCC_deformed_80.json Elastic_BCC 2 -11.845299 3.1438067983150053 False
BCC_deformed_81.json Elastic_BCC 2 -11.845328 3.137571203583856 False
BCC_deformed_39.json Elastic_BCC 2 -11.845127 3.1403091344320564 False
BCC_deformed_78.json Elastic_BCC 2 -11.845347 3.1424316608849736 False
BCC_deformed_97.json Elastic_BCC 2 -11.8450485 3.1611227350447018 False
BCC_deformed_54.json Elastic_BCC 2 -11.844201 3.188125809051559 False
BCC_deformed_42.json Elastic_BCC 2 -11.8443345 3.183588378468315 False
BCC_deformed_15.json Elastic_BCC 2 -11.845269 3.147744682271567 False
BCC_deformed_62.json Elastic_BCC 2 -11.844861 3.1684401638503354 False
BCC_deformed_35.json Elastic_BCC 2 -11.8452905 3.139294432858105 False
BCC_deformed_23.json Elastic_BCC 2 -11.8443775 3.181907689603607 False
FCC_deformed_97.json Elastic_FCC 4 -11.609484 3.037215314860973 False
FCC_deformed_78.json Elastic_FCC 4 -11.609626 3.0312454536232845 False
FCC_deformed_39.json Elastic_FCC 4 -11.6090945 3.0417393578573964 False
FCC_deformed_81.json Elastic_FCC 4 -11.61038775 3.02914808522673 False
FCC_deformed_15.json Elastic_FCC 4 -11.60423925 3.076386715616469 False
FCC_deformed_42.json Elastic_FCC 4 -11.61012375 3.0356203657919103 False
FCC_deformed_54.json Elastic_FCC 4 -11.609493 3.035747252311796 False
FCC_deformed_74.json Elastic_FCC 4 -11.611465 3.0075521689200455 False
FCC_deformed_23.json Elastic_FCC 4 -11.608936 3.0408899136147225 False
FCC_deformed_2.json Elastic_FCC 4 -11.60955225 3.0321776905134823 False
FCC_deformed_35.json Elastic_FCC 4 -11.6065725 3.0591220532466865 False
FCC_deformed_62.json Elastic_FCC 4 -11.61082525 3.0273091710204048 False
FCC_deformed_19.json Elastic_FCC 4 -11.6097505 3.0342488489111687 False
FCC_deformed_58.json Elastic_FCC 4 -11.6081095 3.050383306507401 False
FCC_deformed_59.json Elastic_FCC 4 -11.6031635 3.0835935751959607 False
FCC_deformed_18.json Elastic_FCC 4 -11.61080775 3.024202602829202 False
FCC_deformed_63.json Elastic_FCC 4 -11.60787825 3.052286726568269 False
FCC_deformed_34.json Elastic_FCC 4 -11.608902 3.0465247071532393 False
FCC_deformed_3.json Elastic_FCC 4 -11.60942225 3.035282782678127 False
FCC_deformed_22.json Elastic_FCC 4 -11.60711175 3.057112401388072 False
FCC_deformed_75.json Elastic_FCC 4 -11.60806375 3.049357797502498 False
FCC_deformed_55.json Elastic_FCC 4 -11.61057875 3.026156780768027 False
FCC_deformed_43.json Elastic_FCC 4 -11.60915325 3.038822594301796 False
FCC_deformed_14.json Elastic_FCC 4 -11.60770625 3.0518877614237967 False
FCC_deformed_80.json Elastic_FCC 4 -11.60828 3.0479819100826915 False
FCC_deformed_38.json Elastic_FCC 4 -11.60858675 3.0459236561212 False
FCC_deformed_96.json Elastic_FCC 4 -11.60764325 3.053905561928488 False
FCC_deformed_79.json Elastic_FCC 4 -11.61141625 3.0088711144112517 False
FCC_deformed_72.json Elastic_FCC 4 -11.6089745 3.040473350572141 False
FCC_deformed_25.json Elastic_FCC 4 -11.61052675 3.0319337880380712 False
FCC_deformed_4.json Elastic_FCC 4 -11.608608 3.042207988909872 False
FCC_deformed_33.json Elastic_FCC 4 -11.609077 3.036281508102841 False
FCC_deformed_64.json Elastic_FCC 4 -11.6059845 3.064904544810646 False
FCC_deformed_48.json Elastic_FCC 4 -11.60702875 3.058126687805882 False
FCC_deformed_91.json Elastic_FCC 4 -11.606725 3.060356481225524 False
FCC_deformed_29.json Elastic_FCC 4 -11.6052855 3.0666622366486003 False
FCC_deformed_8.json Elastic_FCC 4 -11.60805825 3.0524555898640573 False
FCC_deformed_87.json Elastic_FCC 4 -11.607352 3.052253951612414 False
FCC_deformed_68.json Elastic_FCC 4 -11.61128625 3.0148907760374457 False
FCC_deformed_13.json Elastic_FCC 4 -11.608967 3.04366846196081 False
FCC_deformed_44.json Elastic_FCC 4 -11.60991575 3.034381149120181 False
FCC_deformed_52.json Elastic_FCC 4 -11.60707175 3.0594268416121095 False
FCC_deformed_53.json Elastic_FCC 4 -11.606146 3.0647549410781165 False
FCC_deformed_45.json Elastic_FCC 4 -11.60326125 3.0831296528421928 False
FCC_deformed_12.json Elastic_FCC 4 -11.6092485 3.044370125000024 False
FCC_deformed_86.json Elastic_FCC 4 -11.610901 3.0213720729136893 False
FCC_deformed_69.json Elastic_FCC 4 -11.6099295 3.0296676358339028 False
FCC_deformed_9.json Elastic_FCC 4 -11.60888175 3.0384804223029946 False
FCC_deformed_28.json Elastic_FCC 4 -11.60869675 3.046592696574645 False
FCC_deformed_90.json Elastic_FCC 4 -11.60873225 3.0408637664841986 False
FCC_deformed_49.json Elastic_FCC 4 -11.60662475 3.0584034120743424 False
FCC_deformed_65.json Elastic_FCC 4 -11.60925625 3.0372583299502653 False
FCC_deformed_32.json Elastic_FCC 4 -11.60723425 3.054922894859386 False
FCC_deformed_5.json Elastic_FCC 4 -11.610629 3.0281980741667747 False
FCC_deformed_24.json Elastic_FCC 4 -11.607184 3.0529538728839505 False
FCC_deformed_73.json Elastic_FCC 4 -11.60833975 3.0465336451781515 False
FCC_deformed_66.json Elastic_FCC 4 -11.60969975 3.0319334403952776 False
FCC_deformed_89.json Elastic_FCC 4 -11.61049825 3.0261114756157137 False
FCC_deformed_31.json Elastic_FCC 4 -11.60975825 3.0373266725878034 False
FCC_deformed_6.json Elastic_FCC 4 -11.60924175 3.038558076853503 False
FCC_deformed_27.json Elastic_FCC 4 -11.60681125 3.057226354344476 False
FCC_deformed_70.json Elastic_FCC 4 -11.6095115 3.033543735191894 False
FCC_deformed_50.json Elastic_FCC 4 -11.60502075 3.0708813985822547 False
FCC_deformed_46.json Elastic_FCC 4 -11.61131175 3.012838007128891 False
FCC_deformed_11.json Elastic_FCC 4 -11.611511 3.0171820859844845 False
FCC_deformed_85.json Elastic_FCC 4 -11.608618 3.042375080253842 False
FCC_deformed_93.json Elastic_FCC 4 -11.611145 3.023587464861035 False
FCC_deformed_92.json Elastic_FCC 4 -11.610444 3.0277614803161135 False
FCC_deformed_84.json Elastic_FCC 4 -11.60909725 3.0371739998425396 False
FCC_deformed_10.json Elastic_FCC 4 -11.611604 3.0148714171534063 False
GSF_110_nonrelax_0.25.json GSF_110 24 -11.627865041666666 3.0713224312918057 False
GSF_110_nonrelax_0.05.json GSF_110 24 -11.657679 3.0337164620780666 False
GSF_110_relax_0.5.json GSF_110 24 -11.662569041666666 3.0284089420287086 False
GSF_110_relax_0.4.json GSF_110 24 -11.649343250000001 3.039879990128146 False
GSF_110_nonrelax_0.45.json GSF_110 24 -11.657678458333335 3.0337163897460315 False
GSF_110_nonrelax_0.15.json GSF_110 24 -11.637589916666668 3.0564900355699174 False
GSF_110_nonrelax_0.1.json GSF_110 24 -11.648151666666665 3.0452963678904728 False
GSF_110_relax_0.3.json GSF_110 24 -11.635289125 3.0462510551781694 False
GSF_110_nonrelax_0.35.json GSF_110 24 -11.637589875000002 3.0564900235301553 False
GSF_110_relax_0.2.json GSF_110 24 -11.635288958333334 3.046289824886408 False
GSF_110_nonrelax_0.0.json GSF_110 24 -11.662334375 3.028406734490922 False
GSF_110_relax_0.1.json GSF_110 24 -11.649343208333333 3.0400295032713647 False
GSF_110_nonrelax_0.3.json GSF_110 24 -11.630184458333334 3.0666673661299213 False
GSF_110_relax_0.35.json GSF_110 24 -11.640806916666667 3.0425034131486726 False
GSF_110_relax_0.15.json GSF_110 24 -11.640807083333334 3.042429138730556 False
GSF_112_relax_0.2.json GSF_112 30 -11.505861166666667 2.9873336754989492 False
GSF_112_relax_0.05.json GSF_112 30 -11.545390466666667 2.9539221153297315 False
GSF_112_nonrelax_0.1.json GSF_112 30 -11.526517466666666 2.9758416003399115 False
GSF_112_relax_0.25.json GSF_112 30 -11.505486733333333 2.9923657030074704 False
GSF_112_nonrelax_0.0.json GSF_112 30 -11.553117433333334 2.946210845754195 False
GSF_112_relax_0.45.json GSF_112 30 -11.546539533333334 2.9496193900718573 False
GSF_112_relax_0.3.json GSF_112 30 -11.510646866666667 2.9820289589882365 False
GSF_112_relax_0.35.json GSF_112 30 -11.519826466666666 2.967522030524525 False
GSF_112_relax_0.4.json GSF_112 30 -11.532855333333334 2.959292947234389 False
GSF_112_relax_0.15.json GSF_112 30 -11.5127998 2.977043327577356 False
GSF_112_relax_0.5.json GSF_112 30 -11.552752133333334 2.946075349380878 False
GSF_112_nonrelax_0.35.json GSF_112 30 -11.515071299999999 2.994494969755691 False
GSF_112_nonrelax_0.5.json GSF_112 30 -11.553117433333334 2.946210897795926 False
GSF_112_nonrelax_0.15.json GSF_112 30 -11.509398299999999 2.9961142364751954 False
GSF_112_nonrelax_0.4.json GSF_112 30 -11.530955366666666 2.974915526587322 False
Ta_liquid_1.json Liquid 100 -11.213150599999999 3.3424167736026416 False
110_surface_relax.json Surface 24 -11.662992833333334 3.0284069094799198 False
100_surface_relax.json Surface 48 -11.569988583333334 2.9946138557925845 False
111_surface_nonrelax.json Surface 40 -11.48040405 2.897435806270431 False
111_surface_relax.json Surface 40 -11.5286019 2.958473199729095 False
110_surface_nonrelax.json Surface 24 -11.651464416666668 3.003290311026543 False
A15_6.7.json Volume_A15 8 -8.3738415 2.610613095878192 False
A15_4.6.json Volume_A15 8 -9.119725875 6.990204336798231 False
A15_5.2.json Volume_A15 8 -11.768218125 3.133945556428655 False
A15_5.3.json Volume_A15 8 -11.81933525 2.9159424073654803 False
A15_4.7.json Volume_A15 8 -9.929795375 6.056958719934193 False
A15_6.6.json Volume_A15 8 -8.703477125 2.7326749108169315 False
A15_6.1.json Volume_A15 8 -10.325613375 3.002129266512565 False
A15_4.0.json Volume_A15 8 1.86131 13.905857727571151 False
A15_5.4.json Volume_A15 8 -11.795949875 2.8121733667829223 False
A15_5.8.json Volume_A15 8 -11.156028375 2.898978730062986 False
A15_5.9.json Volume_A15 8 -10.901499625 2.950618098413858 False
A15_5.5.json Volume_A15 8 -11.70862125 2.7767644792796227 False
A15_4.1.json Volume_A15 8 -0.99864575 12.689129502990742 False
A15_6.0.json Volume_A15 8 -10.62285425 2.986396558454349 False
A15_5.6.json Volume_A15 8 -11.567046625 2.7950141624385587 False
A15_4.2.json Volume_A15 8 -3.347015 11.427166946496381 False
A15_6.3.json Volume_A15 8 -9.693013375 2.968780668216446 False
A15_6.2.json Volume_A15 8 -10.014277125 2.9962371700462267 False
A15_4.3.json Volume_A15 8 -5.267880125 10.208890684515554 False
A15_5.7.json Volume_A15 8 -11.380083875 2.840387662387851 False
A15_4.8.json Volume_A15 8 -10.562403875 5.225458235177519 False
BCC_4.2.json Volume_BCC 2 -8.3818125 2.6578376374581767 False
BCC_2.4.json Volume_BCC 2 8.1570725 16.28837465923177 False
BCC_3.0.json Volume_BCC 2 -10.6045355 5.236948302345509 False
BCC_2.8.json Volume_BCC 2 -7.890262 8.16024807777166 False
BCC_2.9.json Volume_BCC 2 -9.5011025 6.456650465306718 False
BCC_3.1.json Volume_BCC 2 -11.310284 4.398395939400066 False
BCC_2.5.json Volume_BCC 2 2.0484425 14.32645386933298 False
BCC_2.2.json Volume_BCC 2 28.13138 19.89531097551722 False
BCC_3.6.json Volume_BCC 2 -11.2925565 2.8773676338574674 False
BCC_3.7.json Volume_BCC 2 -10.8977505 2.91841478331889 False
BCC_2.3.json Volume_BCC 2 16.555039 18.151407485827036 False
BCC_3.8.json Volume_BCC 2 -10.442999 2.9295563503845776 False
BCC_3.4.json Volume_BCC 2 -11.800668 2.931372665152162 False
BCC_3.5.json Volume_BCC 2 -11.6036565 2.833814589684454 False
BCC_3.9.json Volume_BCC 2 -9.9490445 2.907342639628092 False
FCC_3.4.json Volume_FCC 4 -4.7689985 10.309855418286746 False
FCC_5.2.json Volume_FCC 4 -8.71840475 2.851641836906563 False
FCC_4.6.json Volume_FCC 4 -10.98750075 2.5621433749416536 False
FCC_3.8.json Volume_FCC 4 -10.24797725 5.55859870223517 False
FCC_3.9.json Volume_FCC 4 -10.86348225 4.591501744398037 False
FCC_4.7.json Volume_FCC 4 -10.67151925 2.5833472816238854 False
FCC_5.3.json Volume_FCC 4 -8.30616325 2.7752809247303447 False
FCC_3.5.json Volume_FCC 4 -6.71567725 8.99931946031555 False
FCC_5.8.json Volume_FCC 4 -6.37997075 1.8032450065720314 False
FCC_3.2.json Volume_FCC 4 0.86576775 13.264636176585894 False
FCC_5.4.json Volume_FCC 4 -7.8989875 2.6401572401028672 False
FCC_4.0.json Volume_FCC 4 -11.2751165 3.8414754107878935 False
FCC_4.1.json Volume_FCC 4 -11.5130645 3.3612817997373714 False
FCC_5.5.json Volume_FCC 4 -7.50029725 2.4597035285644737 False
FCC_6.0.json Volume_FCC 4 -5.7126 1.3733618262906502 False
FCC_3.3.json Volume_FCC 4 -2.29117275 11.767936632072955 False
FCC_5.9.json Volume_FCC 4 -6.03758575 1.584186611565489 False
FCC_4.2.json Volume_FCC 4 -11.60669875 3.040164596098957 False
FCC_5.6.json Volume_FCC 4 -7.11278625 2.2503430404060305 False
FCC_3.0.json Volume_FCC 4 10.0853915 16.155420914507104 False
FCC_3.1.json Volume_FCC 4 4.904478 14.689164648406113 False
FCC_5.7.json Volume_FCC 4 -6.738596 2.027610510536794 False
A15_4.json Displaced_A15 64 -11.7834685625 2.954899645814871 True
A15_8.json Displaced_A15 64 -11.780768140625 2.9568718491217614 True
A15_9.json Displaced_A15 64 -11.786212546875 2.9553204356604432 True
BCC_1.json Displaced_BCC 54 -11.544040703703704 3.4037025937915386 True
BCC_7.json Displaced_BCC 54 -11.684445703703704 3.318142107297203 True
BCC_6.json Displaced_BCC 54 -11.711690314814815 3.292485959982497 True
FCC_3.json Displaced_FCC 48 -11.578080166666666 3.076742502014636 True
FCC_2.json Displaced_FCC 48 -11.584315250000001 3.071288526827443 True
FCC_5.json Displaced_FCC 48 -11.582674979166667 3.069694683504373 True
BCC_deformed_13.json Elastic_BCC 2 -11.844932 3.169732334743408 True
BCC_deformed_44.json Elastic_BCC 2 -11.845241 3.132956463479272 True
BCC_deformed_52.json Elastic_BCC 2 -11.8450725 3.155254711976807 True
BCC_deformed_91.json Elastic_BCC 2 -11.8445535 3.111757736273811 True
BCC_deformed_29.json Elastic_BCC 2 -11.8452805 3.135806749633354 True
BCC_deformed_87.json Elastic_BCC 2 -11.8452 3.1540944548507532 True
BCC_deformed_68.json Elastic_BCC 2 -11.844781 3.170934996290879 True
BCC_deformed_48.json Elastic_BCC 2 -11.843713 3.1948502836010757 True
BCC_deformed_0.json Elastic_BCC 2 -11.8448065 3.1182770553794374 True
BCC_deformed_72.json Elastic_BCC 2 -11.845241 3.1641746565227566 True
BCC_deformed_25.json Elastic_BCC 2 -11.8452345 3.1347509416091808 True
BCC_deformed_33.json Elastic_BCC 2 -11.8451155 3.1322760503007157 True
BCC_deformed_64.json Elastic_BCC 2 -11.8452975 3.1510234939324198 True
BCC_deformed_65.json Elastic_BCC 2 -11.845305 3.141418283346141 True
